firm_id,year,treat,post,did,tfp,ln_tfp,size,age,lev,roa,province,industry,score
55,2019,1,1,1,2.4245,0.8856,9.26,18,0.634,0.0014,浙江,科技,55.8
55,2020,1,1,1,2.3317,0.8466,9.26,18,0.634,0.0014,浙江,科技,55.8
56,2010,1,0,0,2.2084,0.7922,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2011,1,0,0,2.1811,0.7798,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2012,1,0,0,2.338,0.8493,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2013,1,0,0,2.2257,0.8001,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2014,1,0,0,2.1505,0.7657,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2015,1,1,1,2.5006,0.9165,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2016,1,1,1,2.3782,0.8664,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2017,1,1,1,2.5033,0.9176,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2018,1,1,1,2.5076,0.9193,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2019,1,1,1,2.5314,0.9288,10.68,20,0.141,-0.0174,广东,服务,69.5
56,2020,1,1,1,2.8386,1.0433,10.68,20,0.141,-0.0174,广东,服务,69.5
57,2010,0,0,0,2.6074,0.9583,13.46,7,0.357,0.0801,北京,制造,50.3
57,2011,0,0,0,2.4252,0.8859,13.46,7,0.357,0.0801,北京,制造,50.3
57,2012,0,0,0,2.5574,0.939,13.46,7,0.357,0.0801,北京,制造,50.3
57,2013,0,0,0,2.6644,0.98,13.46,7,0.357,0.0801,北京,制造,50.3
57,2014,0,0,0,2.5604,0.9402,13.46,7,0.357,0.0801,北京,制造,50.3
57,2015,0,1,0,2.7736,1.0202,13.46,7,0.357,0.0801,北京,制造,50.3
57,2016,0,1,0,2.5826,0.9488,13.46,7,0.357,0.0801,北京,制造,50.3
57,2017,0,1,0,2.6942,0.9911,13.46,7,0.357,0.0801,北京,制造,50.3
57,2018,0,1,0,2.6842,0.9874,13.46,7,0.357,0.0801,北京,制造,50.3
57,2019,0,1,0,2.7793,1.0222,13.46,7,0.357,0.0801,北京,制造,50.3
57,2020,0,1,0,2.7188,1.0002,13.46,7,0.357,0.0801,北京,制造,50.3
58,2010,1,0,0,2.1532,0.767,8.03,26,0.478,0.0856,广东,制造,70.1
58,2011,1,0,0,2.1234,0.753,8.03,26,0.478,0.0856,广东,制造,70.1
58,2012,1,0,0,2.2653,0.8177,8.03,26,0.478,0.0856,广东,制造,70.1
58,2013,1,0,0,2.2607,0.8157,8.03,26,0.478,0.0856,广东,制造,70.1
58,2014,1,0,0,2.248,0.81,8.03,26,0.478,0.0856,广东,制造,70.1
58,2015,1,1,1,2.3838,0.8687,8.03,26,0.478,0.0856,广东,制造,70.1
58,2016,1,1,1,2.5265,0.9268,8.03,26,0.478,0.0856,广东,制造,70.1
58,2017,1,1,1,2.4432,0.8933,8.03,26,0.478,0.0856,广东,制造,70.1
58,2018,1,1,1,2.4562,0.8986,8.03,26,0.478,0.0856,广东,制造,70.1
58,2019,1,1,1,2.5173,0.9232,8.03,26,0.478,0.0856,广东,制造,70.1
58,2020,1,1,1,2.6965,0.992,8.03,26,0.478,0.0856,广东,制造,70.1
59,2010,0,0,0,2.0493,0.7175,9.51,16,0.337,0.0194,北京,科技,60.2
59,2011,0,0,0,1.803,0.5894,9.51,16,0.337,0.0194,北京,科技,60.2
59,2012,0,0,0,2.034,0.71,9.51,16,0.337,0.0194,北京,科技,60.2
59,2013,0,0,0,2.1898,0.7838,9.51,16,0.337,0.0194,北京,科技,60.2
59,2014,0,0,0,2.1012,0.7425,9.51,16,0.337,0.0194,北京,科技,60.2
59,2015,0,1,0,2.0894,0.7369,9.51,16,0.337,0.0194,北京,科技,60.2
59,2016,0,1,0,2.0362,0.7111,9.51,16,0.337,0.0194,北京,科技,60.2
59,2017,0,1,0,2.1154,0.7492,9.51,16,0.337,0.0194,北京,科技,60.2
59,2018,0,1,0,2.1071,0.7453,9.51,16,0.337,0.0194,北京,科技,60.2
59,2019,0,1,0,2.0737,0.7293,9.51,16,0.337,0.0194,北京,科技,60.2
59,2020,0,1,0,2.1433,0.7623,9.51,16,0.337,0.0194,北京,科技,60.2
60,2010,0,0,0,2.353,0.8557,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2011,0,0,0,2.3691,0.8625,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2012,0,0,0,2.3337,0.8475,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2013,0,0,0,2.5288,0.9277,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2014,0,0,0,2.5642,0.9417,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2015,0,1,0,2.5529,0.9372,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2016,0,1,0,2.6462,0.9731,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2017,0,1,0,2.5785,0.9472,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2018,0,1,0,2.6289,0.9666,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2019,0,1,0,2.6401,0.9708,11.55,8,0.691,-0.0058,上海,制造,70.0
60,2020,0,1,0,2.6206,0.9634,11.55,8,0.691,-0.0058,上海,制造,70.0
61,2010,1,0,0,2.4743,0.9059,10.87,25,0.438,0.053,江苏,科技,58.6
61,2011,1,0,0,2.2277,0.801,10.87,25,0.438,0.053,江苏,科技,58.6
61,2012,1,0,0,2.2263,0.8003,10.87,25,0.438,0.053,江苏,科技,58.6
61,2013,1,0,0,2.3563,0.8571,10.87,25,0.438,0.053,江苏,科技,58.6
61,2014,1,0,0,2.358,0.8578,10.87,25,0.438,0.053,江苏,科技,58.6
61,2015,1,1,1,2.3624,0.8597,10.87,25,0.438,0.053,江苏,科技,58.6
61,2016,1,1,1,2.6351,0.9689,10.87,25,0.438,0.053,江苏,科技,58.6
61,2017,1,1,1,2.5334,0.9296,10.87,25,0.438,0.053,江苏,科技,58.6
61,2018,1,1,1,2.4518,0.8968,10.87,25,0.438,0.053,江苏,科技,58.6
61,2019,1,1,1,2.7017,0.9939,10.87,25,0.438,0.053,江苏,科技,58.6
61,2020,1,1,1,2.6654,0.9804,10.87,25,0.438,0.053,江苏,科技,58.6
62,2010,0,0,0,2.0695,0.7273,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2011,0,0,0,1.9776,0.6819,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2012,0,0,0,1.9307,0.6579,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2013,0,0,0,2.1108,0.747,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2014,0,0,0,1.9877,0.687,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2015,0,1,0,1.9889,0.6876,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2016,0,1,0,1.9457,0.6656,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2017,0,1,0,2.0899,0.7371,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2018,0,1,0,2.0994,0.7417,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2019,0,1,0,2.0732,0.7291,9.25,23,0.638,0.0779,浙江,制造,54.7
62,2020,0,1,0,2.0127,0.6995,9.25,23,0.638,0.0779,浙江,制造,54.7
63,2010,1,0,0,2.3097,0.8371,9.73,6,0.696,0.1039,北京,制造,48.8
63,2011,1,0,0,2.2033,0.79,9.73,6,0.696,0.1039,北京,制造,48.8
63,2012,1,0,0,2.2095,0.7928,9.73,6,0.696,0.1039,北京,制造,48.8
63,2013,1,0,0,2.4332,0.8892,9.73,6,0.696,0.1039,北京,制造,48.8
63,2014,1,0,0,2.1365,0.7592,9.73,6,0.696,0.1039,北京,制造,48.8
63,2015,1,1,1,2.5872,0.9506,9.73,6,0.696,0.1039,北京,制造,48.8
63,2016,1,1,1,2.5389,0.9317,9.73,6,0.696,0.1039,北京,制造,48.8
63,2017,1,1,1,2.7375,1.007,9.73,6,0.696,0.1039,北京,制造,48.8
63,2018,1,1,1,2.5773,0.9468,9.73,6,0.696,0.1039,北京,制造,48.8
63,2019,1,1,1,2.7126,0.9979,9.73,6,0.696,0.1039,北京,制造,48.8
63,2020,1,1,1,2.627,0.9658,9.73,6,0.696,0.1039,北京,制造,48.8
64,2010,1,0,0,2.3344,0.8478,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2011,1,0,0,2.2345,0.804,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2012,1,0,0,2.4004,0.8756,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2013,1,0,0,2.2214,0.7981,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2014,1,0,0,2.3702,0.863,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2015,1,1,1,2.603,0.9567,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2016,1,1,1,2.5967,0.9543,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2017,1,1,1,2.7424,1.0088,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2018,1,1,1,2.4944,0.914,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2019,1,1,1,2.4528,0.8972,7.25,9,0.453,0.0655,江苏,科技,48.3
64,2020,1,1,1,2.5113,0.9208,7.25,9,0.453,0.0655,江苏,科技,48.3
65,2010,1,0,0,2.5028,0.9174,9.52,5,0.737,0.0388,广东,科技,70.1
65,2011,1,0,0,2.4833,0.9096,9.52,5,0.737,0.0388,广东,科技,70.1
65,2012,1,0,0,2.3807,0.8674,9.52,5,0.737,0.0388,广东,科技,70.1
65,2013,1,0,0,2.5897,0.9515,9.52,5,0.737,0.0388,广东,科技,70.1
65,2014,1,0,0,2.4106,0.8799,9.52,5,0.737,0.0388,广东,科技,70.1
65,2015,1,1,1,2.8189,1.0364,9.52,5,0.737,0.0388,广东,科技,70.1
65,2016,1,1,1,3.0088,1.1015,9.52,5,0.737,0.0388,广东,科技,70.1
65,2017,1,1,1,2.7797,1.0223,9.52,5,0.737,0.0388,广东,科技,70.1
65,2018,1,1,1,2.8213,1.0372,9.52,5,0.737,0.0388,广东,科技,70.1
65,2019,1,1,1,2.7337,1.0057,9.52,5,0.737,0.0388,广东,科技,70.1
65,2020,1,1,1,2.622,0.9639,9.52,5,0.737,0.0388,广东,科技,70.1
66,2010,1,0,0,2.0301,0.7081,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2011,1,0,0,2.0147,0.7005,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2012,1,0,0,2.3516,0.8551,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2013,1,0,0,2.2267,0.8005,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2014,1,0,0,2.2574,0.8142,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2015,1,1,1,2.3585,0.858,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2016,1,1,1,2.3921,0.8722,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2017,1,1,1,2.5258,0.9266,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2018,1,1,1,2.4462,0.8945,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2019,1,1,1,2.5225,0.9252,9.47,11,0.511,0.0232,江苏,科技,44.8
66,2020,1,1,1,2.4698,0.9041,9.47,11,0.511,0.0232,江苏,科技,44.8
67,2010,1,0,0,2.0712,0.7281,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2011,1,0,0,2.0341,0.71,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2012,1,0,0,2.2257,0.8001,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2013,1,0,0,2.2775,0.8231,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2014,1,0,0,2.1632,0.7716,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2015,1,1,1,2.4584,0.8995,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2016,1,1,1,2.4872,0.9112,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2017,1,1,1,2.2863,0.8269,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2018,1,1,1,2.4303,0.888,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2019,1,1,1,2.5826,0.9488,10.46,7,0.695,0.0503,浙江,科技,43.4
67,2020,1,1,1,2.6006,0.9557,10.46,7,0.695,0.0503,浙江,科技,43.4
68,2010,0,0,0,2.0128,0.6995,8.89,22,0.338,0.041,上海,制造,47.1
68,2011,0,0,0,2.1192,0.7511,8.89,22,0.338,0.041,上海,制造,47.1
68,2012,0,0,0,2.1147,0.7489,8.89,22,0.338,0.041,上海,制造,47.1
68,2013,0,0,0,2.0475,0.7166,8.89,22,0.338,0.041,上海,制造,47.1
68,2014,0,0,0,2.0302,0.7081,8.89,22,0.338,0.041,上海,制造,47.1
68,2015,0,1,0,2.0341,0.71,8.89,22,0.338,0.041,上海,制造,47.1
68,2016,0,1,0,2.1638,0.7719,8.89,22,0.338,0.041,上海,制造,47.1
68,2017,0,1,0,2.1565,0.7685,8.89,22,0.338,0.041,上海,制造,47.1
68,2018,0,1,0,2.2199,0.7975,8.89,22,0.338,0.041,上海,制造,47.1
68,2019,0,1,0,2.1902,0.784,8.89,22,0.338,0.041,上海,制造,47.1
68,2020,0,1,0,2.2789,0.8237,8.89,22,0.338,0.041,上海,制造,47.1
69,2010,0,0,0,2.5191,0.9239,10.94,18,0.449,0.0195,广东,科技,47.0
69,2011,0,0,0,2.5478,0.9352,10.94,18,0.449,0.0195,广东,科技,47.0
69,2012,0,0,0,2.4002,0.8756,10.94,18,0.449,0.0195,广东,科技,47.0
69,2013,0,0,0,2.3199,0.8415,10.94,18,0.449,0.0195,广东,科技,47.0
69,2014,0,0,0,2.675,0.984,10.94,18,0.449,0.0195,广东,科技,47.0
69,2015,0,1,0,2.5663,0.9425,10.94,18,0.449,0.0195,广东,科技,47.0
69,2016,0,1,0,2.3892,0.871,10.94,18,0.449,0.0195,广东,科技,47.0
69,2017,0,1,0,2.5093,0.92,10.94,18,0.449,0.0195,广东,科技,47.0
69,2018,0,1,0,2.6779,0.985,10.94,18,0.449,0.0195,广东,科技,47.0
69,2019,0,1,0,2.5927,0.9527,10.94,18,0.449,0.0195,广东,科技,47.0
69,2020,0,1,0,2.5895,0.9515,10.94,18,0.449,0.0195,广东,科技,47.0
70,2010,0,0,0,2.7754,1.0208,12.03,29,0.472,0.1115,广东,科技,72.9
70,2011,0,0,0,2.8203,1.0369,12.03,29,0.472,0.1115,广东,科技,72.9
70,2012,0,0,0,2.9413,1.0789,12.03,29,0.472,0.1115,广东,科技,72.9
70,2013,0,0,0,2.9792,1.0917,12.03,29,0.472,0.1115,广东,科技,72.9
70,2014,0,0,0,3.0098,1.1019,12.03,29,0.472,0.1115,广东,科技,72.9
70,2015,0,1,0,3.0713,1.1221,12.03,29,0.472,0.1115,广东,科技,72.9
70,2016,0,1,0,3.02,1.1053,12.03,29,0.472,0.1115,广东,科技,72.9
70,2017,0,1,0,3.0691,1.1214,12.03,29,0.472,0.1115,广东,科技,72.9
70,2018,0,1,0,3.0142,1.1033,12.03,29,0.472,0.1115,广东,科技,72.9
70,2019,0,1,0,3.0664,1.1205,12.03,29,0.472,0.1115,广东,科技,72.9
70,2020,0,1,0,3.0909,1.1285,12.03,29,0.472,0.1115,广东,科技,72.9
71,2010,0,0,0,2.6054,0.9576,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2011,0,0,0,2.6036,0.9569,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2012,0,0,0,2.5726,0.9449,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2013,0,0,0,2.5072,0.9192,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2014,0,0,0,2.6149,0.9612,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2015,0,1,0,2.6253,0.9652,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2016,0,1,0,2.6674,0.9811,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2017,0,1,0,2.8888,1.0608,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2018,0,1,0,2.6358,0.9692,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2019,0,1,0,2.7504,1.0117,10.31,23,0.173,0.1036,浙江,制造,55.9
71,2020,0,1,0,2.835,1.042,10.31,23,0.173,0.1036,浙江,制造,55.9
72,2010,0,0,0,2.6845,0.9875,10.7,20,0.379,0.0841,上海,制造,79.6
72,2011,0,0,0,2.4329,0.8891,10.7,20,0.379,0.0841,上海,制造,79.6
72,2012,0,0,0,2.5231,0.9255,10.7,20,0.379,0.0841,上海,制造,79.6
72,2013,0,0,0,2.4308,0.8882,10.7,20,0.379,0.0841,上海,制造,79.6
72,2014,0,0,0,2.4955,0.9145,10.7,20,0.379,0.0841,上海,制造,79.6
72,2015,0,1,0,2.5756,0.9461,10.7,20,0.379,0.0841,上海,制造,79.6
72,2016,0,1,0,2.6553,0.9766,10.7,20,0.379,0.0841,上海,制造,79.6
72,2017,0,1,0,2.6226,0.9642,10.7,20,0.379,0.0841,上海,制造,79.6
72,2018,0,1,0,2.7366,1.0067,10.7,20,0.379,0.0841,上海,制造,79.6
72,2019,0,1,0,2.6212,0.9636,10.7,20,0.379,0.0841,上海,制造,79.6
72,2020,0,1,0,2.6175,0.9622,10.7,20,0.379,0.0841,上海,制造,79.6
73,2010,1,0,0,3.1335,1.1422,10.11,17,0.742,0.0224,上海,科技,45.5
73,2011,1,0,0,3.0421,1.1126,10.11,17,0.742,0.0224,上海,科技,45.5
73,2012,1,0,0,3.0647,1.1199,10.11,17,0.742,0.0224,上海,科技,45.5
73,2013,1,0,0,3.0598,1.1184,10.11,17,0.742,0.0224,上海,科技,45.5
73,2014,1,0,0,3.2678,1.1841,10.11,17,0.742,0.0224,上海,科技,45.5
73,2015,1,1,1,3.3077,1.1962,10.11,17,0.742,0.0224,上海,科技,45.5
73,2016,1,1,1,3.3768,1.2169,10.11,17,0.742,0.0224,上海,科技,45.5
73,2017,1,1,1,3.3777,1.2172,10.11,17,0.742,0.0224,上海,科技,45.5
73,2018,1,1,1,3.4772,1.2462,10.11,17,0.742,0.0224,上海,科技,45.5
73,2019,1,1,1,3.3394,1.2058,10.11,17,0.742,0.0224,上海,科技,45.5
73,2020,1,1,1,3.3365,1.2049,10.11,17,0.742,0.0224,上海,科技,45.5
74,2010,0,0,0,2.4648,0.9021,10.0,6,0.542,0.0757,上海,制造,66.1
74,2011,0,0,0,2.4579,0.8993,10.0,6,0.542,0.0757,上海,制造,66.1
74,2012,0,0,0,2.3637,0.8602,10.0,6,0.542,0.0757,上海,制造,66.1
74,2013,0,0,0,2.5324,0.9292,10.0,6,0.542,0.0757,上海,制造,66.1
74,2014,0,0,0,2.4103,0.8798,10.0,6,0.542,0.0757,上海,制造,66.1
74,2015,0,1,0,2.4525,0.8971,10.0,6,0.542,0.0757,上海,制造,66.1
74,2016,0,1,0,2.4303,0.888,10.0,6,0.542,0.0757,上海,制造,66.1
74,2017,0,1,0,2.6748,0.9839,10.0,6,0.542,0.0757,上海,制造,66.1
74,2018,0,1,0,2.628,0.9662,10.0,6,0.542,0.0757,上海,制造,66.1
74,2019,0,1,0,2.6452,0.9727,10.0,6,0.542,0.0757,上海,制造,66.1
74,2020,0,1,0,2.7294,1.0041,10.0,6,0.542,0.0757,上海,制造,66.1
75,2010,0,0,0,3.0337,1.1098,8.56,6,0.224,0.0692,上海,科技,57.9
75,2011,0,0,0,3.1508,1.1476,8.56,6,0.224,0.0692,上海,科技,57.9
75,2012,0,0,0,3.183,1.1578,8.56,6,0.224,0.0692,上海,科技,57.9
75,2013,0,0,0,3.1795,1.1567,8.56,6,0.224,0.0692,上海,科技,57.9
75,2014,0,0,0,3.1768,1.1559,8.56,6,0.224,0.0692,上海,科技,57.9
75,2015,0,1,0,3.2746,1.1862,8.56,6,0.224,0.0692,上海,科技,57.9
75,2016,0,1,0,3.2029,1.1641,8.56,6,0.224,0.0692,上海,科技,57.9
75,2017,0,1,0,3.3781,1.2173,8.56,6,0.224,0.0692,上海,科技,57.9
75,2018,0,1,0,3.3698,1.2148,8.56,6,0.224,0.0692,上海,科技,57.9
75,2019,0,1,0,3.4327,1.2333,8.56,6,0.224,0.0692,上海,科技,57.9
75,2020,0,1,0,3.4554,1.2399,8.56,6,0.224,0.0692,上海,科技,57.9
76,2010,0,0,0,2.574,0.9454,10.63,20,0.337,0.0633,北京,制造,55.7
76,2011,0,0,0,2.8434,1.045,10.63,20,0.337,0.0633,北京,制造,55.7
76,2012,0,0,0,2.6747,0.9839,10.63,20,0.337,0.0633,北京,制造,55.7
76,2013,0,0,0,2.4851,0.9103,10.63,20,0.337,0.0633,北京,制造,55.7
76,2014,0,0,0,2.5911,0.9521,10.63,20,0.337,0.0633,北京,制造,55.7
76,2015,0,1,0,2.5373,0.9311,10.63,20,0.337,0.0633,北京,制造,55.7
76,2016,0,1,0,2.733,1.0054,10.63,20,0.337,0.0633,北京,制造,55.7
76,2017,0,1,0,2.7391,1.0076,10.63,20,0.337,0.0633,北京,制造,55.7
76,2018,0,1,0,2.7245,1.0023,10.63,20,0.337,0.0633,北京,制造,55.7
76,2019,0,1,0,2.9924,1.0961,10.63,20,0.337,0.0633,北京,制造,55.7
76,2020,0,1,0,2.8662,1.053,10.63,20,0.337,0.0633,北京,制造,55.7
77,2010,0,0,0,2.545,0.9341,9.81,5,0.234,0.0875,北京,制造,75.0
77,2011,0,0,0,2.5582,0.9393,9.81,5,0.234,0.0875,北京,制造,75.0
77,2012,0,0,0,2.6818,0.9865,9.81,5,0.234,0.0875,北京,制造,75.0
77,2013,0,0,0,2.7154,0.999,9.81,5,0.234,0.0875,北京,制造,75.0
77,2014,0,0,0,2.5325,0.9292,9.81,5,0.234,0.0875,北京,制造,75.0
77,2015,0,1,0,2.7201,1.0007,9.81,5,0.234,0.0875,北京,制造,75.0
77,2016,0,1,0,2.7595,1.0151,9.81,5,0.234,0.0875,北京,制造,75.0
77,2017,0,1,0,2.7566,1.014,9.81,5,0.234,0.0875,北京,制造,75.0
77,2018,0,1,0,2.7168,0.9995,9.81,5,0.234,0.0875,北京,制造,75.0
77,2019,0,1,0,2.7642,1.0167,9.81,5,0.234,0.0875,北京,制造,75.0
77,2020,0,1,0,2.8204,1.0369,9.81,5,0.234,0.0875,北京,制造,75.0
78,2010,1,0,0,2.7621,1.016,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2011,1,0,0,2.8297,1.0402,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2012,1,0,0,2.7122,0.9978,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2013,1,0,0,2.716,0.9992,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2014,1,0,0,2.8254,1.0387,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2015,1,1,1,3.0127,1.1028,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2016,1,1,1,2.9282,1.0744,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2017,1,1,1,3.0707,1.1219,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2018,1,1,1,3.1096,1.1345,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2019,1,1,1,3.1608,1.1508,14.19,6,0.117,0.0691,江苏,制造,79.0
78,2020,1,1,1,3.2295,1.1723,14.19,6,0.117,0.0691,江苏,制造,79.0
79,2010,1,0,0,2.1743,0.7767,13.15,10,0.749,0.0722,北京,制造,74.9
79,2011,1,0,0,2.194,0.7857,13.15,10,0.749,0.0722,北京,制造,74.9
79,2012,1,0,0,2.2031,0.7899,13.15,10,0.749,0.0722,北京,制造,74.9
79,2013,1,0,0,2.1679,0.7738,13.15,10,0.749,0.0722,北京,制造,74.9
79,2014,1,0,0,2.1043,0.744,13.15,10,0.749,0.0722,北京,制造,74.9
79,2015,1,1,1,2.4321,0.8888,13.15,10,0.749,0.0722,北京,制造,74.9
79,2016,1,1,1,2.366,0.8612,13.15,10,0.749,0.0722,北京,制造,74.9
79,2017,1,1,1,2.4715,0.9048,13.15,10,0.749,0.0722,北京,制造,74.9
79,2018,1,1,1,2.4035,0.8769,13.15,10,0.749,0.0722,北京,制造,74.9
79,2019,1,1,1,2.3929,0.8725,13.15,10,0.749,0.0722,北京,制造,74.9
79,2020,1,1,1,2.5463,0.9346,13.15,10,0.749,0.0722,北京,制造,74.9
80,2010,1,0,0,2.5175,0.9233,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2011,1,0,0,2.6982,0.9926,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2012,1,0,0,2.5273,0.9272,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2013,1,0,0,2.5681,0.9432,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2014,1,0,0,2.4318,0.8886,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2015,1,1,1,2.5809,0.9481,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2016,1,1,1,2.8879,1.0605,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2017,1,1,1,2.6572,0.9773,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2018,1,1,1,2.6652,0.9803,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2019,1,1,1,2.7857,1.0245,10.77,27,0.414,0.0691,江苏,科技,47.7
80,2020,1,1,1,2.8006,1.0298,10.77,27,0.414,0.0691,江苏,科技,47.7
81,2010,1,0,0,2.0278,0.7069,8.47,16,0.315,0.0602,北京,科技,48.8
81,2011,1,0,0,2.2012,0.789,8.47,16,0.315,0.0602,北京,科技,48.8
81,2012,1,0,0,2.0176,0.7019,8.47,16,0.315,0.0602,北京,科技,48.8
81,2013,1,0,0,1.9789,0.6825,8.47,16,0.315,0.0602,北京,科技,48.8
81,2014,1,0,0,2.2325,0.8031,8.47,16,0.315,0.0602,北京,科技,48.8
81,2015,1,1,1,2.3575,0.8576,8.47,16,0.315,0.0602,北京,科技,48.8
81,2016,1,1,1,2.2662,0.8181,8.47,16,0.315,0.0602,北京,科技,48.8
81,2017,1,1,1,2.19,0.7839,8.47,16,0.315,0.0602,北京,科技,48.8
81,2018,1,1,1,2.2938,0.8302,8.47,16,0.315,0.0602,北京,科技,48.8
81,2019,1,1,1,2.3828,0.8683,8.47,16,0.315,0.0602,北京,科技,48.8
81,2020,1,1,1,2.5248,0.9262,8.47,16,0.315,0.0602,北京,科技,48.8
82,2010,0,0,0,1.9139,0.6491,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2011,0,0,0,2.0098,0.6981,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2012,0,0,0,1.7242,0.5448,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2013,0,0,0,2.0857,0.7351,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2014,0,0,0,1.8841,0.6334,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2015,0,1,0,2.0555,0.7205,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2016,0,1,0,2.067,0.7261,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2017,0,1,0,2.1708,0.7751,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2018,0,1,0,2.1374,0.7596,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2019,0,1,0,1.8646,0.623,7.78,22,0.519,-0.0035,浙江,科技,66.2
82,2020,0,1,0,2.0438,0.7148,7.78,22,0.519,-0.0035,浙江,科技,66.2
83,2010,1,0,0,2.6095,0.9591,12.38,15,0.105,0.0525,上海,科技,51.6
83,2011,1,0,0,2.6967,0.992,12.38,15,0.105,0.0525,上海,科技,51.6
83,2012,1,0,0,2.7479,1.0108,12.38,15,0.105,0.0525,上海,科技,51.6
